,shop_name,creation_date,listing_active_count,num_favorers,currency_code,is_shop_us_based,sale_message,sales_count,review_count,shop_location
17738,Srishticraftworks,2021-01,6,0,AUD,False,&#39;Srishti&#39; means &#39;creations&#39; in Sanskrit. Thank you so much for supporting our creations! ,-99,0,None
17739,LitaoShop,2021-01,1,0,CAD,False,,-99,0,None
17740,AjedrezYony,2021-01,6,0,USD,False,,-99,0,None
17741,BridgetHile,2021-01,1,0,USD,True,,-99,0,None
17742,SPAPOWERcandles,2021-01,0,0,EUR,False,,-99,0,None
17743,AlexisGlovers,2021-01,1,0,USD,True,,-99,0,None
17744,HoorayMacrame,2021-01,2,1,USD,True,,-99,0,None
17745,CrotchetyAuntie,2021-01,5,0,USD,True,,-99,0,None
17746,RobStore123,2021-01,1,0,USD,True,,-99,0,None
17747,AlyaFurniture,2021-01,1,0,USD,True,,-99,0,None
17748,CreateWithKati,2021-01,0,0,USD,True,"Thank you! 
Much love❤️",-99,0,None
17749,HuntingEquShopCo,2021-01,1,0,USD,True,,-99,0,None
17750,FunFinds4ever,2021-01,2,0,USD,True,,-99,0,None
17751,PamperMeByYasmin,2021-01,10,16,GBP,False,"Thank you for your purchase. 
Promoting Relaxation. 
#PamperMe",-99,0,None
17752,DrakeWhitcombArt,2021-01,2,0,EUR,False,,-99,0,None
17753,Realdadbrands,2021-01,5,0,USD,True,,-99,0,None
17754,HalesCreationShop,2021-01,5,0,USD,True,,-99,0,None
17755,1OffCustomRings,2021-01,1,0,AUD,False,,-99,0,None
17756,KnappDesignCo,2021-01,8,0,USD,True,,-99,0,None
17757,WallartplaceDesigns,2021-01,1,0,USD,False,,-99,0,None
17758,STEVEJEFFREYcity,2021-01,2,0,USD,True,,-99,0,None
17759,Uproarcandles,2021-01,27,0,USD,True,,-99,0,None
17760,NRcustomade,2021-01,2,0,CAD,False,,-99,0,None
17761,MelMagicShop,2021-01,6,0,EUR,False,,-99,0,None
17762,WorksByLeah,2021-01,2,0,USD,True,,-99,0,None
17763,sheenacruzl,2021-01,1,0,USD,True,,-99,0,None
17764,HuntingClShop,2021-01,1,0,CAD,False,,-99,0,None
17765,OrijeHandCrafts,2021-01,9,0,USD,True,,-99,0,None
17766,AugustOrnShop,2021-01,1,0,CAD,False,,-99,0,None
17767,LaTanyaIrving58,2021-01,1,0,CAD,True,,-99,0,None
17768,CrisDeSintra,2021-01,2,0,EUR,False,,-99,0,None
17769,NorahfashionBoutique,2021-01,1,0,USD,False,,-99,0,None
17770,KerfuffledArt,2021-01,1,0,GBP,False,,-99,0,None
17771,Glorable,2021-01,21,1,USD,False,Thank you for choosing us! We will make your product ready as soon as possible and ship it quickly and safely. ,-99,0,None
17772,TheEldridgeBand,2021-01,4,0,USD,True,,-99,0,None
17773,Halliemais,2021-01,5,1,GBP,False,,-99,0,None
17774,PartyOnShop,2021-01,2,0,USD,True,,-99,0,None
17775,BrittneyShopgift,2021-01,1,0,USD,True,,-99,0,None
17776,SparkleDollBoutique,2021-01,7,13,USD,True,,-99,0,None
17777,BlairEllensBoutique,2021-01,1,0,USD,True,,-99,0,None
17778,AutomobileFashion,2021-01,1,0,CAD,False,,-99,0,None
17779,handmadebyRASMUSSEN,2021-01,5,0,EUR,False,,-99,0,None
17780,handmadebyRaschcdr,2021-01,5,0,EUR,False,,-99,0,None
17781,Lewisrer971,2021-01,2,0,USD,True,,-99,0,None
17782,RobDesignCA,2021-01,1,0,USD,False,,-99,0,None
17783,BailroMoore,2021-01,1,0,USD,True,,-99,0,None
17784,LotsBeautiThing,2021-01,0,3,USD,True,,-99,0,None
17785,UglydiariesShop,2021-01,1,0,USD,True,,-99,0,None
17786,TheFloralligrapher,2021-01,3,2,USD,True,,-99,0,None
17787,1KreationsByK,2021-01,1,0,USD,True,,-99,0,None
17788,RebelbyFire,2021-01,1,0,USD,True,,-99,0,None
17789,TheDesingaSwag,2021-01,3,0,SGD,False,,-99,0,None
17790,KeithkearneyCo,2021-01,1,0,USD,True,,-99,0,None
17791,stephanymorrows,2021-01,1,0,USD,True,,-99,0,None
17792,Ausgemistetes,2021-01,3,0,EUR,False,,-99,0,None
17793,LastLeg,2021-01,8,0,USD,True,,-99,0,None
17794,JRs3DFiles,2021-01,1,0,USD,True,,-99,0,None
17795,NMHCRAFT,2021-01,1,2,USD,True,,-99,0,None
17796,Jubelzeit,2021-01,0,0,EUR,False,,-99,0,None
17797,HugoRarquez,2021-01,1,0,CAD,True,,-99,0,None
17798,Kirasaha,2021-01,1,1,USD,False,,-99,0,None
17799,GreenspaceByJessie,2021-01,3,0,USD,True,,-99,0,None
17800,RebelbyFire,2021-01,1,0,USD,True,,-99,0,None
17801,TheDesingaSwag,2021-01,3,0,SGD,False,,-99,0,None
17802,KeithkearneyCo,2021-01,1,0,USD,True,,-99,0,None
17803,stephanymorrows,2021-01,1,0,USD,True,,-99,0,None
17804,Ausgemistetes,2021-01,3,0,EUR,False,,-99,0,None
17805,LastLeg,2021-01,8,0,USD,True,,-99,0,None
17806,JRs3DFiles,2021-01,1,0,USD,True,,-99,0,None
17807,NMHCRAFT,2021-01,1,2,USD,True,,-99,0,None
17808,Jubelzeit,2021-01,0,0,EUR,False,,-99,0,None
17809,HugoRarquez,2021-01,1,0,CAD,True,,-99,0,None
17810,Kirasaha,2021-01,1,1,USD,False,,-99,0,None
17811,GreenspaceByJessie,2021-01,3,0,USD,True,,-99,0,None
17812,sagedjewelry,2021-01,2,0,USD,True,,-99,0,None
17813,KeepsakeNook,2021-01,21,0,USD,True,,-99,0,None
17814,HugMeDesigns,2021-01,18,1,EUR,False,,-99,0,None
17815,ScottLothert,2021-01,1,0,USD,True,,-99,0,None
17816,401Kennedy,2021-01,1,0,USD,True,,-99,0,None
17817,Minibirb,2021-01,1,0,NZD,False,,-99,0,None
17818,Haircon,2021-01,0,0,USD,True,,-99,0,None
17819,AlesClosetCo,2021-01,1,0,USD,True,All Items shipped same day if not next day,-99,0,None
17820,HomeMadeEasyStudio,2021-01,2,0,USD,True,,-99,0,None
17821,MenilShop,2021-01,0,0,USD,True,,-99,0,None
17822,origincloth,2021-01,10,0,USD,True,,-99,0,None
17823,JovesLuoshop,2021-01,1,0,USD,True,,-99,0,None
17824,Artness18,2021-01,4,0,USD,True,Hope you enjoy.,-99,0,None
17825,GeminiPaperCo,2021-01,0,0,USD,True,,-99,0,None
17826,MuddyPawPotter,2021-01,3,0,USD,True,,-99,0,None
17827,ByHopeFR,2021-01,2,0,EUR,False,Merci pour votre confiance...un réel sentiment de plaisir ,-99,0,None
17828,AGreenGraphics,2021-01,3,0,USD,True,,-99,0,None
17829,Dfp16,2021-01,0,0,USD,False,,-99,-99,None
17830,BeautifulUkCreations,2021-01,3,0,GBP,False,,-99,0,None
17831,TheFlyGirlzFeetCafe,2021-01,2,0,USD,True,,-99,0,None
17832,NaturePlusFarm,2021-01,1,0,USD,False,,-99,0,None
17833,SushiShopByShisi,2021-01,2,0,GBP,False,,-99,0,None
17834,TieuMyGift,2021-01,0,0,USD,False,,-99,-99,None
17835,Crystalsfacemask,2021-01,2,0,MXN,False,,-99,0,None
17836,BizzyBeeCustomDesign,2021-01,13,0,USD,True,"Thank you for your purchase from Bizzy Bee Customs! As you know, your order is made to order. Please allow 5 to 7 days for processing and shipping. 
Thanks
Karen (Bizzy Bee)",-99,0,None
17837,LuxNovaPrintDesign,2021-01,1,0,USD,True,,-99,0,None
17838,SYREETAStore,2021-01,1,0,USD,True,,-99,0,None
17839,RoshonPeoples,2021-01,1,0,USD,True,,-99,0,None
17840,PrettyLittleDisigns,2021-01,1,0,CAD,False,,-99,0,None
17841,Charlotteadsfdgf,2021-01,1,0,GBP,False,,-99,0,None
17842,NOORACHMAD,2021-01,1,0,USD,False,,-99,0,None
17843,BigandHandsome,2021-01,1,0,USD,True,,-99,0,None
17844,AmberDawnKnots,2021-01,1,0,USD,True,,-99,0,None
17845,Regansrings,2021-01,1,0,USD,True,,-99,0,None
17846,DimitriosVlassismove,2021-01,2,1,AUD,False,,-99,0,None
17847,ThisNThatByCourtney,2021-01,1,0,USD,True,,-99,0,None
17848,yourquotablequotes,2021-01,17,1,USD,True,,-99,0,None
17849,UNIQUEDREAMSBOUTIQUE,2021-01,38,0,USD,True,,-99,0,None
17850,SpareMoneyOptions,2021-01,1,0,USD,True,,-99,0,None
17851,kallipopart,2021-01,1,0,GBP,False,,-99,0,None
17852,Lilbiff,2021-01,7,1,USD,True,,-99,0,None
17853,LeeLadiesBoutique,2021-01,0,0,USD,True,,-99,0,None
17854,LessBitterGlitter,2021-01,11,4,GBP,False,,-99,0,None
17855,RobertaMurray83,2021-01,1,0,CAD,False,,-99,0,None
17856,amberstories,2021-01,1,0,AUD,False,,-99,0,None
17857,WoodrobePlugs,2021-01,6,0,EUR,False,,-99,0,None
17858,BrittnayCreates,2021-01,3,1,USD,True,,-99,0,None
17859,SkiesStrawberryShop,2021-01,13,0,USD,True,,-99,0,None
17860,TheHelpMom,2021-01,9,0,USD,True,Thank you so much for your purchase! Remember to print on thick paper such as card stock over 70lbs.,-99,0,None
17861,MarilynWhitneyStore,2021-01,1,0,USD,True,,-99,0,None
17862,Borne2SewTreasures,2021-01,2,0,USD,True,,-99,0,None
17863,TheCre8ive,2021-01,2,0,AUD,False,,-99,0,None
17864,ChaoticCupcakeCrafts,2021-01,1,0,USD,True,,-99,0,None
17865,Orcasslife,2021-01,8,2,EUR,False,,-99,0,None
17866,MarybethDraws,2021-01,4,0,USD,True,,-99,0,None
17867,PerryssPaintings,2021-01,3,0,USD,True,,-99,0,None
17868,GhostHuntiShopGoods,2021-01,1,0,USD,True,,-99,0,None
17869,3rdPowerEbooks,2021-01,5,0,USD,True,,-99,0,None
17870,CanadaMetalSupply,2021-01,1,0,CAD,False,,-99,0,None
17871,USgrobell,2021-01,1,0,USD,False,,-99,0,None
17872,TheTurquoiseMustang,2021-01,0,5,USD,True,,-99,-99,None
17873,MichaelShopGiftUS,2021-01,1,0,USD,True,,-99,0,None
17874,handmadebyPichlerdcg,2021-01,6,0,EUR,False,,-99,0,None
17875,EmilyTrickerArt,2021-01,5,0,USD,True,,-99,0,None
17876,LunasKloset,2021-01,1,0,USD,True,,-99,0,None
17877,CrossTrainingCo,2021-01,70,0,USD,True,,-99,0,None
17878,handmadebyRaischutis,2021-01,6,0,EUR,False,,-99,0,None
17879,handmadebyMadinahfs,2021-01,6,0,EUR,False,,-99,0,None
17880,JewelsnJay,2021-01,3,0,USD,True,,-99,0,None
17881,WesternTrendz,2021-01,7,0,USD,True,Thank you for purchasing from Western Trends. Creating your vision is our passion.,-99,0,None
17882,HeartCentredBeings,2021-01,1,0,AUD,False,"Hi there!

Thank you for choosing to purchase the Attitude of Gratitude journal!

May this journal be a beautiful addition to each day to celebrate the love, sunshine and magic that is already in your life. 

You&#39;re welcome to explore free guided heart centred meditations at www.heartcentredbeings.com/meditations 

Please contact me with any questions that you may have.

With love,

Astara",-99,0,None
17883,TimeaSJewellery,2021-01,4,1,GBP,False,,-99,0,None
17884,NeroGoods,2021-01,1,0,USD,False,,-99,0,None
17885,RosaSolaDesing,2021-01,1,0,EUR,False,,-99,0,None
17886,WildCloverJewelryCo,2021-01,0,0,USD,True,,-99,0,None
17887,JahiaShop,2021-01,1,0,USD,True,,-99,0,None
17888,durondeeuset,2021-01,1,0,USD,True,,-99,0,None
17889,JamJarFlowers,2021-01,2,1,GBP,False,,-99,0,None
17890,7BCreations,2021-01,13,0,USD,True,,-99,0,None
17891,deniserobinsont,2021-01,1,0,USD,True,,-99,0,None
17892,SlayStrandz,2021-01,7,0,USD,True,,-99,0,None
17893,2RiShop,2021-01,1,0,USD,True,,-99,0,None
17894,TrungStarShop,2021-01,1,0,USD,False,,-99,0,None
17895,wearsolace,2021-01,18,1,CAD,False,,-99,0,None
17896,MoonlightByPrathaa,2021-01,10,2,CAD,False,Thank you for your purchase.,-99,0,None
17897,KNIERIMEF,2021-01,3,0,CAD,True,,-99,0,None
17898,TrackmasterTire,2021-01,1,0,USD,True,,-99,0,None
17899,holdomhills,2021-01,3,0,CAD,False,,-99,0,None
17900,TrungStarShop,2021-01,1,0,USD,False,,-99,0,None
17901,wearsolace,2021-01,18,1,CAD,False,,-99,0,None
17902,MoonlightByPrathaa,2021-01,10,2,CAD,False,Thank you for your purchase.,-99,0,None
17903,KNIERIMEF,2021-01,3,0,CAD,True,,-99,0,None
17904,TrackmasterTire,2021-01,1,0,USD,True,,-99,0,None
17905,holdomhills,2021-01,3,0,CAD,False,,-99,0,None
17906,Casholey,2021-01,1,0,AUD,True,,-99,0,None
17907,MichaelDanaShop,2021-01,1,0,CAD,False,,-99,0,None
17908,qnecco,2021-01,2,0,USD,False,,-99,0,None
17909,TheTinSoldierEU,2021-01,11,0,EUR,False,,-99,0,None
17910,WallsbyMony,2021-01,1,1,GBP,False,,-99,0,None
17911,TheGrumpyPotato,2021-01,13,3,USD,True,,-99,0,None
17912,ChromeHeartsStore,2021-01,3,0,USD,True,,-99,0,None
17913,FemmeBellusCosmetics,2021-01,5,0,GBP,False,,-99,0,None
17914,JimDrewStore,2021-01,1,0,CAD,False,,-99,0,None
17915,gandgbygianna,2021-01,9,0,USD,True,Thank you so much for purchasing my hand made jewelry and supporting a small business. You can now get 25% off your next purchase! &lt;3,-99,0,None
17916,CuteLittlePets,2021-01,5,1,USD,False,"Thank you for your choice!

I will send the finished product in the next 5 days.

If you have purchased a product from the &quot;CUSTOM&quot; category, I will contact you as soon as possible and let you know when the order is completed and ready for shipment.

Sincerely, Tamara Kashutina.",-99,0,None
17917,crystalboxesco,2021-01,2,0,CAD,False,,-99,0,None
17918,Ilovethatforyou,2021-01,2,0,USD,True,,-99,0,None
17919,shopmayara,2021-01,3,0,USD,True,,-99,0,None
17920,GreenHuntShop,2021-01,1,0,CAD,False,,-99,0,None
17921,PopOfDesigner,2021-01,5,0,USD,True,,-99,0,None
17922,shalika3Dprecention,2021-01,4,0,USD,False,,-99,0,None
17923,GrandmasAtticThreads,2021-01,12,0,USD,True,,-99,0,None
17924,marlangmood,2021-01,1,0,USD,False,,-99,0,None
17925,ModingoStore,2021-01,9,1,USD,True,,-99,0,None
17926,DianeSieracki,2021-01,1,0,USD,True,,-99,0,None
17927,Southwestees,2021-01,2,0,GBP,False,,-99,0,None
17928,jimmyjohunt,2021-01,3,0,USD,True,,-99,0,None
17929,SouthernMommaPrints,2021-01,15,3,USD,True,,-99,0,None
17930,46innovations,2021-01,1,0,USD,True,,-99,0,None
17931,Marissaminvites,2021-01,1,0,USD,True,,-99,0,None
17932,HeartfeltTouchCrafts,2021-01,6,0,USD,True,,-99,0,None
17933,KarenGingrassoshop,2021-01,1,0,USD,True,,-99,0,None
17934,FancyAuntieCrafts,2021-01,4,0,USD,True,,-99,0,None
17935,MoroccocarpetsShopMA,2021-01,2,0,USD,False,,-99,0,None
17936,VanieliusWooley,2021-01,1,0,CAD,True,,-99,0,None
17937,TacoTeez,2021-01,9,1,USD,True,,-99,0,None
17938,Trayyyyys,2021-01,6,0,USD,True,,-99,0,None
17939,BabyKarts,2021-01,5,0,USD,True,,-99,0,None
17940,GemStarrGrafix,2021-01,5,1,USD,True,Thank-you for shopping with me. I hope you enjoy your products.,-99,0,None
17941,J71H96QwYvjx,2021-01,1,0,USD,True,,-99,0,None
17942,VioletBeaver1676,2021-01,0,0,USD,False,,-99,0,None
17943,EFIEQUIPMENT,2021-01,1,0,USD,True,,-99,0,None
17944,HapyndByDesign,2021-01,9,1,CAD,False,,-99,0,None
17945,SpelledDuality,2021-01,2,1,USD,True,Thank you for supporting my small business. You are appreciated!,-99,0,None
17946,Syzygyglo,2021-01,3,0,USD,True,,-99,0,None
17947,ByStarlightJewelry,2021-01,2,1,USD,True,,-99,0,None
17948,JuwanBernierStore,2021-01,1,0,CAD,False,,-99,0,None
17949,MyPrintedSpace,2021-01,6,0,GBP,False,,-99,0,None
17950,MeltedByEva,2021-01,7,0,GBP,False,,-99,0,None
17951,AlyssapaintsDesign,2021-01,5,0,USD,True,,-99,0,None
17952,GondoraOfficial,2021-01,1,0,USD,True,,-99,0,None
17953,Scentsbyset,2021-01,14,5,USD,True,Thank you for supporting a small business!,-99,0,None
17954,RamonMarinShop,2021-01,1,0,CAD,False,,-99,0,None
17955,DAVIDJPIERGUIDI,2021-01,1,0,USD,True,,-99,0,None
17956,Ouranhostesshop,2021-01,4,0,USD,True,,-99,0,None
17957,Chapmanpro8,2021-01,1,0,USD,False,,-99,0,None
17958,BurexStore,2021-01,1,0,USD,False,,-99,0,None
17959,RenoLessardes,2021-01,1,0,CAD,False,,-99,0,None
17960,PaintingsFromThePond,2021-01,4,1,GBP,False,,-99,0,None
17961,CorinaTomlinson,2021-01,1,0,CAD,False,,-99,0,None
17962,ownuridentity,2021-01,74,0,USD,True,,-99,1,None
17963,HoopsLoopsAndSnoots,2021-01,3,4,USD,True,,-99,0,None
17964,Dfp14,2021-01,1,0,USD,False,,-99,0,None
17965,CJCreativeMinds,2021-01,6,2,GBP,False,,-99,0,None
17966,REELDESIGNAFP,2021-01,1,0,USD,True,,-99,0,None
17967,DCoolShop,2021-01,0,0,USD,True,,-99,-99,None
17968,PetsAdoptmeStore,2021-01,0,0,USD,True,,-99,0,None
17969,ThePheiaKnit,2021-01,7,1,USD,False,,-99,0,None
17970,Allat30,2021-01,8,0,USD,False,,-99,0,None
17971,anhonorablevillain,2021-01,1,0,USD,True,,-99,0,None
17972,WhiskeyriveCreations,2021-01,1,0,USD,True,,-99,0,None
17973,whatwouldjackiedoshp,2021-01,2,1,USD,True,,-99,0,None
17974,ChristopherSSShop,2021-01,2,0,USD,True,,-99,0,None
17975,HerosJourneyFineArt,2021-01,7,0,USD,True,,-99,0,None
17976,2ND2NONEAPPAREL,2021-01,3,0,USD,True,,-99,0,None
17977,StruggleForSuccess,2021-01,3,1,USD,True,,-99,0,None
17978,theHannanHaddad,2021-01,1,0,AUD,False,,-99,0,None
17979,AuggieDesigns,2021-01,1,0,EUR,False,,-99,0,None
17980,LiaArtworks,2021-01,1,0,USD,False,,-99,0,None
17981,KnottedDIY,2021-01,0,0,USD,True,,-99,0,None
17982,SolutionsCreativShop,2021-01,1,0,USD,True,,-99,0,None
17983,CDLiterature,2021-01,1,0,USD,True,,-99,0,None
17984,JuliaHagenArtShop,2021-01,1,0,USD,True,,-99,0,None
17985,JohnSilano,2021-01,1,0,CAD,False,,-99,0,None
17986,RiyanLuxury,2021-01,1,0,USD,False,,-99,0,None
17987,PortraitsbymeganArt,2021-01,3,0,GBP,False,,-99,0,None
17988,NakedMeltsuk,2021-01,0,0,GBP,False,,-99,0,None
17989,Spayday,2021-01,1,0,AUD,True,,-99,0,None
17990,Floreatfloral,2021-01,3,0,AUD,False,,-99,0,None
17991,ChristianGodoyArte,2021-01,1,0,EUR,False,,-99,0,None
17992,TheOrganizedFlamingo,2021-01,2,0,USD,True,"Thank you for your purchase! If you have any questions, please do not hesitate to contact us at theorganizedflamingo@gmail.com ",-99,0,None
17993,beccysphotos,2021-01,1,0,GBP,False,,-99,0,None
17994,3DPrintedGames,2021-01,1,0,USD,True,,-99,0,None
17995,GiftAnatoliaHand,2021-01,3,0,USD,False,,-99,0,None
17996,CoopandOak,2021-01,1,0,USD,True,,-99,0,None
17997,TBGApparel,2021-01,35,1,USD,True,,-99,0,None
17998,ShoutOutKit,2021-01,1,0,GBP,False,,-99,0,None
17999,DonationstationShop,2021-01,1,1,USD,True,,-99,0,None
18000,TheOrganizedFlamingo,2021-01,2,0,USD,True,"Thank you for your purchase! If you have any questions, please do not hesitate to contact us at theorganizedflamingo@gmail.com ",-99,0,None
18001,beccysphotos,2021-01,1,0,GBP,False,,-99,0,None
18002,3DPrintedGames,2021-01,1,0,USD,True,,-99,0,None
18003,GiftAnatoliaHand,2021-01,3,0,USD,False,,-99,0,None
18004,CoopandOak,2021-01,1,0,USD,True,,-99,0,None
18005,TBGApparel,2021-01,35,1,USD,True,,-99,0,None
18006,ShoutOutKit,2021-01,1,0,GBP,False,,-99,0,None
18007,DonationstationShop,2021-01,1,1,USD,True,,-99,0,None
18008,GinasEventsAndMore,2021-01,1,0,USD,True,,-99,0,None
18009,SippinGlitterDesigns,2021-01,1,0,USD,True,,-99,0,None
18010,AmelieSkeltonDesign,2021-01,4,3,USD,True,,-99,0,None
18011,Kingkorner,2021-01,1,0,USD,True,,-99,0,None
18012,Visuellisa,2021-01,2,0,EUR,False,,-99,0,None
18013,AridFeirefiz,2021-01,23,0,IDR,False,,-99,0,None
18014,Auroracrafts07,2021-01,2,0,EUR,False,,-99,0,None
18015,LoveNFL202xStore,2021-01,0,0,USD,True,,-99,-99,None
18016,ChaoticLunatic,2021-01,4,0,USD,True,,-99,0,None
18017,GoGoRenosGoods,2021-01,4,0,USD,True,,-99,0,None
18018,JuergenLegelr,2021-01,1,0,EUR,False,,-99,0,None
18019,SimplyStephLLC,2021-01,1,0,USD,True,,-99,0,None
18020,JoyousTimesCreations,2021-01,2,0,USD,True,,-99,0,None
18021,LazyGeniusDesigns,2021-01,1,0,USD,True,,-99,0,None
18022,Roxysshop2021,2021-01,9,4,USD,True,,-99,1,None
18023,ColorMeTwistedCrafts,2021-01,1,0,USD,True,,-99,0,None
18024,GeBeGoods,2021-01,30,0,USD,True,,-99,0,None
18025,ManuelLiveris,2021-01,1,0,AUD,False,,-99,0,None
18026,DeiroDesigns,2021-01,15,1,USD,True,,-99,0,None
18027,Campcentral,2021-01,1,0,USD,True,,-99,0,None
18028,jazzyArttt,2021-01,1,0,USD,True,,-99,0,None
18029,MerakiByTeresa,2021-01,1,0,USD,True,,-99,0,None
18030,KuriousKatDesigns,2021-01,0,0,USD,True,,-99,0,None
18031,MessyBunsClothing,2021-01,3,0,USD,True,,-99,0,None
18032,ShopCheapBooks,2021-01,21,0,USD,True,,-99,0,None
18033,LipShuggaCosmetics,2021-01,13,1,USD,True,,-99,0,None
18034,KnottystonesStudio,2021-01,14,1,USD,True,,-99,0,None
18035,MatthiasKntlergStore,2021-01,1,0,EUR,False,,-99,0,None
18036,TheNaughtyLantern,2021-01,2,0,USD,True,"Thanks so much for your business! Please don’t hesitate to contact us if you have any questions, comments, concerns, confusions, or belly-aches, and give us a chance to make anything right. Hopefully you are super pleased and happy with your purchase, and if so, we’d really appreciate it if you’d hope on over and give us a positive review. ",-99,0,None
18037,6Nails,2021-01,0,0,EUR,False,,-99,0,None
18038,defukart,2021-01,3,1,TRY,False,,-99,0,None
18039,TheCrazyLoveChicken,2021-01,15,0,EUR,False,,-99,0,None
18040,BeverlyMortonStore,2021-01,1,0,USD,True,,-99,0,None
18041,100Bath,2021-01,1,0,GBP,False,,-99,0,None
18042,EllasDesignsShopCo,2021-01,8,0,USD,True,,-99,0,None
18043,JacquelineMVickress,2021-01,1,0,GBP,False,,-99,0,None
18044,PlantVeganMomma,2021-01,1,0,USD,True,,-99,0,None
18045,johnnybsbuttons,2021-01,28,1,USD,True,,-99,3,None
18046,LintangCrafts,2021-01,1,0,USD,False,,-99,0,None
18047,CHRISTOPHERUSStore,2021-01,1,0,USD,True,,-99,0,None
18048,MicahJewelry,2021-01,21,0,USD,True,,-99,0,None
18049,Muslimpreneur,2021-01,1,0,IDR,False,,-99,0,None
18050,Angel97ftc,2021-01,1,0,EUR,False,,-99,0,None
18051,CreationsByKaytW,2021-01,3,0,USD,True,,-99,0,None
18052,LozziesCakesShop,2021-01,2,1,GBP,False,,-99,0,None
18053,SHinn222203,2021-01,1,0,USD,False,,-99,0,None
18054,NATICHARDcindy,2021-01,2,0,USD,True,,-99,0,None
18055,SevABLFinds,2021-01,3,0,USD,True,,-99,0,None
18056,Badboiaintgood,2021-01,1,0,USD,True,,-99,0,None
18057,TrueColorgiftshop,2021-01,1,0,USD,True,,-99,0,None
18058,Gabbyhomemadebags,2021-01,3,0,USD,True,,-99,0,None
18059,SapanaGaurav,2021-01,1,1,USD,False,,-99,0,None
18060,HazyDaysGifts,2021-01,0,0,GBP,False,,-99,0,None
18061,Siascraft,2021-01,1,0,USD,True,,-99,0,None
18062,JewelsOnFleek,2021-01,3,0,GBP,False,,-99,0,None
18063,siriusmum,2021-01,1,0,USD,False,,-99,0,None
18064,TimraGarado,2021-01,1,0,CAD,True,,-99,0,None
18065,Threesixtyleather,2021-01,0,0,USD,False,,-99,-99,None
18066,KTibiDesign,2021-01,3,0,GBP,False,,-99,0,None
18067,digitaltiftik,2021-01,9,0,USD,False,,-99,0,None
18068,XAngelicCreationsX,2021-01,0,0,GBP,False,,-99,0,None
18069,ShopTeagan,2021-01,2,0,GBP,True,,-99,0,None
18070,SashasPourArt,2021-01,11,0,USD,True,,-99,0,None
18071,NettiLaden,2021-01,2,2,EUR,False,Vielen Dank für deinen Kauf bei Netti Laden! ,-99,0,None
18072,MilkkyShop,2021-01,1,0,USD,True,,-99,0,None
18073,SVBDollDesigns,2021-01,2,0,USD,True,,-99,0,None
18074,ElizabethJPR,2021-01,1,0,USD,True,,-99,0,None
18075,EspritdeCamp,2021-01,4,0,USD,True,,-99,0,None
18076,CrisHappiness,2021-01,15,0,USD,True,,-99,0,None
18077,BoopyPlushies,2021-01,8,1,USD,True,,-99,0,None
18078,VotammSVG,2021-01,7,0,USD,False,,-99,0,None
18079,Eleven12creations,2021-01,1,0,USD,True,,-99,0,None
18080,Catherine121345,2021-01,1,0,GBP,False,,-99,0,None
18081,Cosplay3DCraftStudio,2021-01,2,0,USD,True,,-99,0,None
18082,TheLunnCandleCo,2021-01,3,0,USD,True,,-99,0,None
18083,ErinDesignStore,2021-01,1,0,USD,True,,-99,0,None
18084,AnimalAttireLtd,2021-01,2,0,GBP,False,,-99,0,None
18085,ThorntonShop686,2021-01,1,0,USD,True,,-99,0,None
18086,LizyrieStudio,2021-01,1,0,GBP,False,,-99,0,None
18087,ShopOfWonderfulStuff,2021-01,12,2,USD,True,All items will be packed with the utmost care.  Please look carefully before buying and ask any questions before you purchase.  The sale is final.,-99,0,None
18088,PrepareForTheBest,2021-01,1,0,USD,False,,-99,0,None
18089,ChaityStoresBlk,2021-01,17,0,USD,True,,-99,0,None
18090,byrumyarnimagination,2021-01,5,0,USD,True,,-99,0,None
18091,OurEuphoriaCo,2021-01,0,1,GBP,False,,-99,0,None
18092,Shopingwithlove,2021-01,1,0,USD,False,,-99,0,None
18093,huydo5AU,2021-01,1,1,AUD,False,,-99,0,None
18094,BBespoke8,2021-01,3,0,GBP,False,"All beds and head pieces may differ slightly due to imperfections in the wood, and or the colouring effects you choose

We have some amazing and unique effects to share with you, ans all can be applied to any beds or shelves..

Stand out ans be unique",-99,0,None
18095,SurfingBearShop,2021-01,1,0,USD,True,,-99,0,None
18096,Nortonknobs,2021-01,3,0,USD,True,,-99,0,None
18097,Allisonxwonderlandco,2021-01,1,0,USD,True,,-99,0,None
18098,Simpsondp,2021-01,3,1,CAD,True,,-99,0,None
18099,SuperCatalogs,2021-01,2,0,GBP,False,,-99,0,None
18100,OurEuphoriaCo,2021-01,0,1,GBP,False,,-99,0,None
18101,Shopingwithlove,2021-01,1,0,USD,False,,-99,0,None
18102,huydo5AU,2021-01,1,1,AUD,False,,-99,0,None
18103,BBespoke8,2021-01,3,0,GBP,False,"All beds and head pieces may differ slightly due to imperfections in the wood, and or the colouring effects you choose

We have some amazing and unique effects to share with you, ans all can be applied to any beds or shelves..

Stand out ans be unique",-99,0,None
18104,SurfingBearShop,2021-01,1,0,USD,True,,-99,0,None
18105,Nortonknobs,2021-01,3,0,USD,True,,-99,0,None
18106,Allisonxwonderlandco,2021-01,1,0,USD,True,,-99,0,None
18107,Simpsondp,2021-01,3,1,CAD,True,,-99,0,None
18108,SuperCatalogs,2021-01,2,0,GBP,False,,-99,0,None
